id,fecha,usuario,texto,tema,sentimiento,likes,reposts,texto_rag
3713,2023-04-06,user_72364,a veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. la generación z vive entre expectativas irreales y una búsqueda constante de validación.,IA y pérdida de autonomía humana,negativo,13424,1885,a veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. la generación z vive entre expectativas irreales y una búsqueda constante de validación.
3714,2022-12-14,user_71470,"muchos jóvenes tienen una sensación de vacío difícil de explicar. vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Cultura de lo efímero y proyectos de vida,negativo,14048,3304,"muchos jóvenes tienen una sensación de vacío difícil de explicar. vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos."
3715,2022-05-07,user_87905,la relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿hasta qué punto delegamos decisiones importantes sin darnos cuenta?,Generación Z y crisis de sentido,negativo,15754,2202,la relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿hasta qué punto delegamos decisiones importantes sin darnos cuenta?
3716,2022-11-13,user_11240,antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en tiktok.,Cultura de lo efímero y proyectos de vida,negativo,2721,1277,antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en tiktok.
3717,2022-10-26,user_29947,el ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿cómo pensar profundamente en medio de tantas distracciones?,Cultura de lo efímero y proyectos de vida,neutral,2045,4864,el ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿cómo pensar profundamente en medio de tantas distracciones?
3718,2022-10-17,user_24912,todo se mueve tan rápido que incluso los recuerdos parecen caducar. la cultura de lo efímero borra cualquier intento de construir algo que perdure.,Cultura de lo efímero y proyectos de vida,positivo,8968,1430,todo se mueve tan rápido que incluso los recuerdos parecen caducar. la cultura de lo efímero borra cualquier intento de construir algo que perdure.
3719,2023-01-06,user_13041,el ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,11010,4870,el ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿cómo pensar profundamente en medio de tantas distracciones?
3720,2024-04-30,user_23777,los algoritmos parecen conocer mis gustos mejor que yo mismo. es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,IA y pérdida de autonomía humana,neutral,19168,4535,los algoritmos parecen conocer mis gustos mejor que yo mismo. es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.
3721,2022-05-13,user_9426,los algoritmos parecen conocer mis gustos mejor que yo mismo. es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Cultura de lo efímero y proyectos de vida,negativo,18184,1620,los algoritmos parecen conocer mis gustos mejor que yo mismo. es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.
3722,2023-08-28,user_79623,"cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Generación Z y crisis de sentido,negativo,15116,1888,"cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección."
3723,2022-10-22,user_25745,¿seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Generación Z y crisis de sentido,negativo,7074,2517,¿seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?
3724,2024-06-08,user_64284,"a veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. la generación z vive entre expectativas irreales y una búsqueda constante de validación. la identidad en línea se construye y se desmonta como si fuera un proyecto temporal. nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,neutral,2859,374,"a veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. la generación z vive entre expectativas irreales y una búsqueda constante de validación. la identidad en línea se construye y se desmonta como si fuera un proyecto temporal. nada parece sólido, ni siquiera la idea de quién somos."
3725,2024-05-11,user_30003,"la cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Generación Z y crisis de sentido,neutral,11300,4585,"la cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero."
3726,2024-04-15,user_51037,"con tanta información, el desafío ya no es aprender, sino filtrar. el exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,neutral,10505,3083,"con tanta información, el desafío ya no es aprender, sino filtrar. el exceso de conocimiento puede ser una forma moderna de confusión."
3727,2022-04-28,user_37895,"con tanta información, el desafío ya no es aprender, sino filtrar. el exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,positivo,17839,1867,"con tanta información, el desafío ya no es aprender, sino filtrar. el exceso de conocimiento puede ser una forma moderna de confusión."
3728,2022-10-17,user_73796,"con tanta información, el desafío ya no es aprender, sino filtrar. el exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,negativo,19607,1563,"con tanta información, el desafío ya no es aprender, sino filtrar. el exceso de conocimiento puede ser una forma moderna de confusión."
3729,2024-04-29,user_60325,los vínculos afectivos hoy son más frágiles que nunca. la inmediatez también afecta las relaciones humanas.,Generación Z y crisis de sentido,positivo,18147,2048,los vínculos afectivos hoy son más frágiles que nunca. la inmediatez también afecta las relaciones humanas.
3730,2023-06-13,user_42605,"la generación z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,neutral,10628,3556,"la generación z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
3731,2022-01-18,user_4824,los algoritmos parecen conocer mis gustos mejor que yo mismo. es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Generación Z y crisis de sentido,positivo,15707,2001,los algoritmos parecen conocer mis gustos mejor que yo mismo. es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.
3732,2023-02-16,user_5481,antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en tiktok.,Generación Z y crisis de sentido,negativo,9348,1000,antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en tiktok.
3733,2024-02-04,user_56302,el ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,5106,4167,el ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿cómo pensar profundamente en medio de tantas distracciones?
3734,2023-02-06,user_94504,estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.,IA y pérdida de autonomía humana,neutral,2297,4253,estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.
3735,2022-09-01,user_28137,todo se mueve tan rápido que incluso los recuerdos parecen caducar. la cultura de lo efímero borra cualquier intento de construir algo que perdure. la ia puede predecir nuestras emociones con una precisión inquietante. ¿qué queda entonces de nuestra espontaneidad?,IA y pérdida de autonomía humana,negativo,9569,575,todo se mueve tan rápido que incluso los recuerdos parecen caducar. la cultura de lo efímero borra cualquier intento de construir algo que perdure. la ia puede predecir nuestras emociones con una precisión inquietante. ¿qué queda entonces de nuestra espontaneidad?
3736,2024-06-04,user_75134,los vínculos afectivos hoy son más frágiles que nunca. la inmediatez también afecta las relaciones humanas.,Generación Z y crisis de sentido,neutral,12736,2726,los vínculos afectivos hoy son más frágiles que nunca. la inmediatez también afecta las relaciones humanas.
3737,2022-10-20,user_21088,"la generación z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,negativo,1257,3743,"la generación z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
3738,2022-06-08,user_49908,"la cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Cultura de lo efímero y proyectos de vida,positivo,15260,1116,"la cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero."
3739,2024-04-24,user_72188,a veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. la generación z vive entre expectativas irreales y una búsqueda constante de validación.,IA y pérdida de autonomía humana,neutral,10950,1562,a veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. la generación z vive entre expectativas irreales y una búsqueda constante de validación.
